gene	kcore
MEGF8	159
MOSMO	61
PLEKHA2	31
PPM1H	29
TACSTD2	72
CELSR2	129
DDX4	73
GNAT3	574
OGN	50
NUDT14	102
GABRB3	135
ST7	58
MKL2	110
FHIT	43
FDXR	47
PIN4	111
SLC16A2	33
RGN	36
PYGB	193
FXN	92
RBM9	161
AP4M1	121
SLC6A8	10
GNB2L1	271
RUFY2	26
TRA	43
RHBDL2	23
P2RX4	109
GNMT	82
CDK5RAP1	63
TRPM2	14
KCNG3	42
KCNV2	42
KCNG4	42
KCNG1	42
MAP7	13
TES	35
KCNV1	42
CNNM3	151
C1orf61	49
TSSC4	43
C8orf33	109
CDAN1	36
SLC39A1	11
CAMK2N1	36
HPCA	112
ZDHHC8	24
SPOCK2	20
SPTLC1	36
SLC25A34	34
SDHB	83
KTI12	58
RBM45	58
LYPLA2	62
ALDH5A1	27
ABCB4	57
NUBP2	49
CIAO2B	49
RECQL4	111
BAIAP3	40
PDZD2	71
PHYHIP	96
ALDH1A3	58
SPG7	124
LAGE3	120
AKR1E2	50
SMOX	10
ANXA11	72
ALOX15	10
MKKS	245
ARID3C	11
BBIP1	100
LIAT1	33
MZF1	77
CADM1	76
SETDB2	44
BARX1	48
CCDC155	83
FATE1	88
RAD54L	134
TWNK	105
SPATA18	46
PHLDA3	56
ZNF326	59
DEFB4A	106
PC	125
NFS1	27
MPO	61
HPGDS	83
DKFZP434J1672	102
RAD54B	130
POLG	76
PPIP5K2	21
FIGNL1	203
FOXN2	77
FOXD4	44
SPIN1	89
HIRIP3	347
SFMBT1	153
HUS1B	88
TMEM219	40
PPIP5K1	8
TDO2	125
LSS	133
MGME1	7
OCA2	6
SLC45A2	6
PARPBP	102
SSBP1	23
POU6F1	14
PRELID3A	11
PRELID3B	11
PRMT9	189
SWI5	104
SLC6A6	43
SSX7	57
TMEM135	133
TAF11L11	168
TAF11L12	168
TAF11L13	168
TICRR	76
ZNF18	21
MUC2	122
GRK5	386
SCO2	144
VCAN	164
CSDA	55
TRO	96
PCDH7	133
SYTL2	110
PPP1R2P9	70
CASC5	74
SCN2A1	56
KIAA1949	70
NXN	74
SGOL2	89
C9orf75	70
C1orf114	70
ITGB1BP3	148
NPDC1	116
C7orf64	122
PHF17	40
CD5L	112
RBMS1	52
BPY2	26
SHFM1	24
S100P	23
ENSA	112
IKBKAP	88
C1D	164
EMID2	89
CDYL	153
MDS1	127
NHP2L1	53
BPY2B	22
BPY2C	26
BTG3	159
GADD45GIP1	96
GORAB	9
SHMT1	97
CSN1S1	30
C15orf23	46
C19orf57	83
CCDC90B	72
ZNF434	29
SERF2	99
LENG8	130
DNPEP	133
FAM86C	52
TACO1	127
IGSF21	129
RCBTB2	13
FAM115A	88
FAM134A	114
CRYGC	40
HMGXB4	22
ADH5	76
MAGEE1	40
FAM176A	108
FAM190B	33
B4GALT3	69
TP53AP1	52
ABCB8	57
XPNPEP1	68
CBR3	32
RAD51AP2	27
DHX30	101
FXYD6	127
MPHOSPH6	205
FRMD1	39
HVPS41	52
FAT4	151
INS-IGF2	14
NBEA	79
KAL1	22
GPR125	67
MRPS34	96
CPNE2	73
AKAP2	40
S100Z	8
ACO2	107
AKAP3	34
AKAP4	24
NAA35	33
ATP13A3	26
TIAF1	91
CXCR2	540
RP1	29
ANKRD53	9
TERB1	60
DCLRE1B	86
WDR45B	4
TBC1D10B	22
TBC1D10C	22
TBC1D13	22
TBC1D24	22
TINAG	31
ANKS3	71
CFD	85
CFB	50
CFHR2	59
CFHR4	60
CFHR5	62
DF	57
GJE1	23
EMP1	14
EMP3	15
ZMYM3	8
MAB21L2	55
DIMT1L	29
USP40	19
GPR77	33
CFP	64
CFHR3	26
CFI	125
VSIG4	26
HIVEP2	14
TTN	154
MYOM2	75
PDRG1	34
TUBB2C	58
PCOLCE2	97
SERPINH1	180
ISLR	86
MXRA8	144
CRTAP	144
P3H1	121
TLL1	109
COL20A1	126
FBLN2	150
PDNP1	82
SRPX	96
DHDDS	16
FOXR2	61
MAN2A1	46
GIPC2	108
GIPC3	42
SHISA6	62
MRFAP1L1	63
PB1	35
RPUSD2	28
MTMR10	150
SVEP1	127
CPXM2	109
EXPH5	122
TMEM57	109
TTC37	174
MAN1C1	109
ZNF592	109
MAN1A2	109
RMND5A	109
MTMR11	109
CLPB	115
MGAT1	109
MAN2B1	109
NRAP	40
TMOD2	18
KIAA1009	16
DEFA1	41
VSNL1	139
SLC25A36	82
COX6C	89
WFDC2	81
HSPBAP1	81
C9orf82	108
DFNA5	81
TMEM90B	16
C10orf2	112
NDUFB8	481
MPHOSPH9	63
GLIPR2	63
C20orf20	54
MLIP	93
C1orf128	86
SEPT3	55
MAOA	61
TARS	63
PTPLB	17
TMEM222	33
ST3GAL3	57
WFS1	189
C4orf27	28
MRPS31	96
ACAP3	28
PDDC1	23
PRSS23	144
GFOD1	15
BAT2L1	172
USP54	165
KIAA0913	165
ALG13	88
MEGF11	88
EFCAB4B	99
MEGF6	120
SSPO	88
RPS6KC1	29
LPHN1	55
BAI1	48
BAI2	26
SLC6A12	11
LPHN2	19
CENPBD1	43
CCDC88B	19
CHPF	109
LGI4	12
LGI2	12
PDZD7	78
USH1C	90
WHRN	82
MYO7B	18
USH1G	21
CYR61	45
C8orf48	146
MOBKL1B	125
TSPYL4	125
BAT4	119
FAM164C	136
CCDC11	120
C10orf18	120
SCNM1	120
CCDC67	119
C20orf195	141
C21orf91	119
ZFC3H1	252
CCDC112	119
C19orf25	119
KIAA1539	119
C1orf111	119
C7orf50	119
TTC14	119
FAM13C	119
DFNB31	13
KIAA0368	13
PLDN	39
PTPRN	101
RBFOX1	28
KCNA3	90
CABP4	90
CD200	20
ZKSCAN3	21
CERCAM	29
CHRNB2	50
LYNX1	37
LYPD1	75
CHRNA3	60
CHRNA6	25
DPYS	39
DKFZP686E1183	7
GUCY2D	19
DKFZP686G1650	21
TSNAX-DISC1	21
GUCA1B	9
GUCA1C	7
NAALADL2	12
TSNAXIP1	21
CELSR3	129
NARS	151
HPCAL1	151
RCN1	194
SC4MOL	151
SFRS14	151
ACOT7	151
FAM46B	151
VSTM2L	151
MTERFD2	151
BEND2	151
KIAA2026	151
CLEC4F	151
R3HDM2	151
GPATCH8	151
R3HDM1	151
C17orf81	151
FAM21C	151
C11orf41	151
AHDC1	151
PHPT1	151
ST6GALNAC6	151
STAC2	151
HSN2	151
ZCCHC13	151
FAM193B	151
METT11D1	169
C2orf3	151
ZC3H10	151
KIAA0174	151
ZNF804A	151
ZNF276	151
SAPS2	151
ENTPD6	151
SPHKAP	19
ST8SIA3	12
IGJ	23
B3GALT6	82
B3GAT1	82
B3GAT2	82
B4GALT7	82
XYLT1	82
XYLT2	82
SLC16A3	31
SLC7A6	31
SLC7A9	31
CARTPT	43
CEACAM7	75
EMILIN2	83
VWA1	138
VASN	71
TNFRSF10C	94
SCGB1A1	113
AZGP1	70
GBP3	9
GALNT6	78
HPS5	22
MUC16	57
PRELP	75
SACS	92
PRUNE	17
KIF9	12
PIP	70
KCNAB2	110
ORM1	68
MARCH4	32
CCL3L3	43
ARL6IP5	56
ACOT9	10
ALKAL1	5
URI1	33
ATP12A	42
FXYD4	41
RS1	29
TOR1AIP2	50
NLGN3	114
NLGN4Y	84
CORTBP1	48
G2E3	241
TET3	72
NKX2-4	34
SLC25A20	36
MTMR12	45
THAP3	60
P4HTM	9
SPATC1	42
TCTEX1D4	53
METTL2B	59
ABCB5	14
TIMM44	39
KCNC1	42
YME1L1	86
ULBP3	60
PRDX6	105
RYR3	138
CNGA1	137
PYGL	163
PYGM	188
CDS1	23
CDS2	23
PLCL1	86
GLG1	51
GPR78	24
ADRBK2	44
TRPM6	12
TUBA4	49
CST5	8
ABI3BP	16
TMEM147	26
CSN3	79
DUSP28	35
MOSPD1	17
ODF4	66
H1FNT	66
POU5F2	16
SHISA3	66
TMEM100	66
LCMT1	55
KIAA1217	58
GIN1	13
ARMC7	20
KCTD4	50
GUCY1A2	142
GUCY1A1	91
GUCY1B1	106
PDE9A	89
PTS	89
ETNK2	11
ACTL7A	10
C2orf28	7
DMRTB1	111
SETD8	11
ADI1	20
TBCEL	43
MEPCE	147
LNX2	82
ZSCAN23	33
ZFAT	21
C5orf13	28
CDH13	129
PCDH12	129
PCDHA7	145
PCDHGC5	145
CDH19	129
CDH22	129
CDH23	129
CDHR1	129
CELSR1	129
DCHS1	129
FAT2	129
FAT3	129
PCDH10	129
PCDH11X	129
PCDH11Y	129
PCDH15	129
PCDH20	129
PCDH9	129
PCDHA1	129
PCDHA11	129
PCDHA12	129
PCDHA2	129
PCDHA3	129
PCDHA5	129
PCDHA6	129
PCDHA8	129
PCDHA9	129
PCDHAC2	129
PCDHB1	129
PCDHB10	129
PCDHB11	162
PCDHB12	129
PCDHB13	129
PCDHB14	129
PCDHB15	129
PCDHB16	129
PCDHB18P	129
PCDHB2	129
PCDHB3	129
PCDHB4	129
PCDHB5	129
PCDHB6	129
PCDHB7	129
PCDHB8	129
PCDHGA1	129
PCDHGA11	129
PCDHGA2	129
PCDHGA3	129
PCDHGA6	129
PCDHGA8	129
PCDHGB3	129
PCDHGB7	129
SCUBE1	16
PCDHGC3	129
PCDHGB1	86
PCDHGB4	83
PCDHA10	82
PCDHGC4	82
PCDHGA10	84
PCDHGB2	84
PCDHGB5	84
PCDHGB6	84
TMEM223	84
FAM84B	19
AMBN	108
AMTN	108
ANO8	108
APOL1	115
HRC	118
BPIFB2	108
MESD	150
CALU	109
CAPRIN2	114
GJA10	33
CKAP4	128
STC2	144
EVA1A	108
SERPINA10	114
FAM20B	108
FSTL3	149
FUCA2	108
GOLM1	128
MELTF	118
MEPE	108
MGAT4A	108
MSLN	119
SCG3	120
SPP2	108
GJA9	19
GJB7	33
GJD4	19
SLC38A3	88
FAM20A	182
FAM20C	183
PCDH19	26
PCDHGA7	28
PCDHGA9	28
SDK2	26
SMEK2	59
IMMT	146
TOMM20	108
KIAA1377	176
NDUFB9	481
C16orf59	46
TBC1D25	108
SCOC	87
C1orf216	71
MORC2	26
FABP7	11
TASOR	26
CHST4	57
BCAN	80
DSC1	32
DSG4	30
DSC2	31
HADHA	102
CACNB3	539
CER1	159
AFG3L2	136
CACNB4	539
GPC4	159
TMED5	93
NACA2	24
C20ORF112/RUNX1	74
RTCB	26
FRZB	109
SFRP5	109
TSPAN7	89
DKK2	112
DKK4	112
PRDM11	55
RUNX1/C20ORF112	74
RUNX1/CBFA2T2	74
LRRC4B	36
WLS	100
PORCN	94
PPP6R2	51
TXNL4B	202
RBMY1E	214
SNX32	16
SUMF2	52
RNPEP	34
ZNF653	24
KCNIP4	47
PRLHR	42
ACCN1	52
ACCN3	72
SNX22	27
LAD1	12
PVRL2	60
ACKR2	112
ACKR4	112
CCR1	539
CCR10	539
CCR2	539
CCR3	548
CCR4	539
CCR6	539
CCR8	539
CCR9	539
CCRL2	112
CD164	113
CX3CR1	539
CXCR5	539
CXCR6	539
RARRES2	108
XCR1	539
GRK6	247
XPR1	33
ATRNL1	31
KLK1	77
CXCL14	107
PF4V1	110
PLP2	115
TPST1	108
CHRNE	21
SLURP1	21
SLURP2	21
CHRNA2	21
CHRNB3	20
CHRNB4	93
CHRNA5	21
GPR15L	6
GPR119	126
TIMM8A	13
ANKS1B	57
UFD1L	25
MRPL28	96
PON2	16
NDUFB10	481
BEST1	20
ANKRD50	44
GOLPH3	61
BORCS5	33
CFAP410	10
DKFZP667O202	45
MFF	17
MIEF1	24
MIEF2	17
NEK5	5
SORCS1	59
FUT7	70
TNFSF8	69
GSTM1	58
ABCC8	532
AKNA	130
ARPP19	79
COMMD3	61
CELF4	108
CELF6	108
DISP3	108
DUS1L	45
HDDC2	19
PTPMT1	24
GCH1	50
GPAM	41
GPAT2	52
MCCC2	22
HSPB3	95
INSM2	108
PDE2A	108
VSX1	108
VWC2L	108
BMP2K	44
EFHA1	44
CNKSR2	90
SNTB1	51
MAP3K7IP2	94
HIST1H2AL	61
C10orf119	17
HSD17B14	55
SLC27A5	6
RELT	10
MYCL1	31
MYCL2	24
SCN2A	22
DKFZP686K08123	28
DKFZP781A0295	28
FRY	28
PAPSS2	49
FAM127B	58
TMCO6	44
FAM127A	44
NMNAT3	8
SLITRK1	18
SLITRK2	22
SLITRK3	18
SLITRK4	18
SLITRK5	18
SLITRK6	18
ADCYAP1	253
TPBG	27
DLST	83
PODN	17
RILPL2	20
SEL1L3	17
KIAA1543	17
C14orf147	17
RGR	101
GUK1	71
SDHA	42
TMPRSS11D	20
KRT1	114
KRT5	126
WDYHV1	98
SPEF1	30
HPRT1	39
IGF2BP2	24
OLFM2	18
KNS2	22
ZNF655	80
C12orf11	8
KLHDC2	41
ZFYVE27	113
ATP5H	53
ATP5MGL	44
ATPAF1	55
DKFZP434L0816	53
ATPAF2	60
GABRE	86
EEF1A1P5	41
EEF1DP3	41
EFCC1	41
LOC392793	41
GABRG1	88
GABRP	86
SYNE4	9
PPP4R3C	41
PPP4R4	48
SFRS9	25
PAIP2	41
GCNT1	75
GABRB2	115
GABRG2	112
MAN2A2	81
LOH12CR1	11
PAM	105
SFRS2IP	39
SFRS11	32
TROVE2	11
CROCC	7
HNRPLL	39
EIF2C1	19
RBM12	13
ERO1L	30
ERO1LB	17
C12orf35	10
SFRS6	33
ZFP161	2
C1orf63	3
PTCD3	96
SSFA2	33
PAIP2B	27
CDC45	157
CCNYL1	22
CCNYL2	22
CCNYL3	22
GINS1	104
TPD52L3	16
MLF1IP	6
MAL2	11
TPD52L2	11
STAU2	67
LGI1	76
NCDN	30
SNX19	17
CLEC3B	67
MYST2	130
FASTK	134
C10orf10	114
C1orf65	136
KIAA1267	135
C16orf48	149
KRT81	127
RIBC2	139
KRT6B	85
TEKT4	50
CCDC33	166
CPNE7	49
ZMYND10	33
DBNDD2	49
CCDC42	33
MTHFS	33
ZNF594	21
VNN2	75
GGT1	13
TNNI3K	50
CFAP36	9
CYS1	9
CTPS2	24
LRCH1	2
SEPT8	22
DCTD	89
DGCR14	15
MRPL17	96
CNTROB	28
C3orf19	6
ABCB11	45
ADAM3B	2
KIAA0513	20
LYST	109
DPAGT1	105
C5ORF30	58
LHX3	93
MYST3	129
ZNF238	20
MTHFD1L	6
MTHFD2L	6
MOGS	26
GPC2	82
GPC5	82
GPC6	82
CSPG5	50
NCAN	82
PXYLP1	25
EXTL3	18
HS6ST3	15
AES	116
RUNDC3A	60
KRTAP4-12	151
MAP7D1	88
TXNDC11	38
IFFO1	83
BRE	67
AGPAT6	67
C20orf12	67
PDZD4	67
LRRCC1	51
PANK4	16
AKD1	16
VPS26A	46
RAB9A	122
RAB9B	64
JAGN1	105
FAM114A1	46
FAM114A2	46
RPH3AL	62
RIMS2	58
SYTL3	56
SGSM1	27
RABGAP1L	31
RAB27A	201
MICAL3	7
TCEB3	24
FAM118B	5
IGDCC3	19
RGS9BP	77
CIZ1	56
SLC25A11	76
C1orf123	56
TTLL5	63
NUDT10	21
CYSLTR2	592
CMKLR1	57
GRK3	523
NDUFS7	481
MYOM1	65
OVGP1	29
TUFM	114
CPAMD8	21
GPR1	57
KCNJ11	507
KCNJ13	82
KCNJ8	95
ABCC9	104
KCNJ14	91
KCNJ18	82
SLC9C1	26
KCNQ1	491
MC2R	253
ADGRF5	59
SFTPC	62
CYSLTR1	353
ARRDC3	140
GPR32P1	34
GPR33	34
CALHM1	55
GPR35	67
HSD17B3	86
CNGA3	64
CNGB3	43
PDE6C	39
PDE6H	68
PALM	45
P2RY8	65
FETUB	45
FNDC5	459
GPR26	53
SAPCD2	16
MRAP	83
SLC12A7	22
SRD5A3	71
REEP2	13
RTP3	10
RTP4	10
GNAL	574
OSTM1	18
SUCLG2	67
CGB3	68
CHST8	49
ACY1	14
C6orf165	98
MFSD3	102
ATXN7L2	108
ZNF581	116
DDX19A	98
C19orf60	98
IQUB	98
BAALC	98
C18orf45	98
LRRN4	98
KIAA0415	98
C18orf56	98
MTUS1	8
CGB	15
CHST9	48
CGB7	47
GPR22	26
REEP1	438
RTP1	438
RTP2	438
MRAP2	14
NLN	22
TAC4	17
CABP1	25
ACP6	18
NAGA	7
EFHB	22
COX6A2	16
PGM5	31
ANKRD23	25
TMCO7	12
RCAN3	10
CA4	22
SLC4A1AP	17
PIH1D3	16
DNAAF5	16
NTMT1	40
RDBP	67
C15orf29	79
HBXIP	112
TIMM17A	67
ISOC2	34
NAT9	95
NIPSNAP3A	68
ZNF11B	55
PPOX	74
MRPS9	96
TSPYL1	58
CELA2A	30
KLK5	38
PPTC7	96
EDEM2	12
FAM46A	119
SGCB	16
SGCD	31
SYNE3	72
DTNB	106
MYBPH	36
CADPS	19
C1orf182	14
C11ORF95	65
CTDSPL2	32
SAMD11	25
ZFHX2	39
NRARP	65
PHF13	65
PRDM15	65
CTDNEP1	27
SPRR2C	9
C4orf41	11
HDHD2	30
SGOL1	64
KIAA0182	48
UBA5	28
TRAK2	59
NUP62CL	11
C14orf166	9
MESDC1	11
EXOSC3	142
EXOSC2	142
EXOSC8	164
BOP1	141
EXOSC10	165
RPF2	112
ENOPH1	2
TIMM10	13
KCNE2	27
TIMM9	13
DKFZP313C0640	22
DKFZP781H1425	9
PDHA1/LOC79064	22
RUBCNL	45
FMOD	60
FCN1	141
SLC25A10	84
PRPH2	34
ALG10	12
ALG10B	10
CEP19	11
PTPN9	91
PLEKHG4	57
RAB15	19
CRELD2	7
BSN	23
UNC13A	33
SLC12A3	61
CATSPER2	37
SERPINI1	56
KCND1	42
RRP12	42
KCND2	65
GID4	10
DKFZP434K0926	13
BLOC1S1	119
CCDC53	58
C8orf30A	72
HIST1H2BN	9
HEL-215	68
STARD3	65
AMPD1	8
HAAO	5
CKMT1B	19
ABCA4	30
TMEM203	36
SLC46A1	27
STIM1	53
LRRC26	22
LRRC38	22
LRRC52	22
LRRC55	22
TMEM106B	3
KCNQ4	42
ADAM11	19
CNTN3	75
CNTN5	75
ASIC1	16
ASIC2	22
ASIC4	7
ASIC3	16
CBLN1	44
CBLN2	46
KCNA10	42
SYT10	46
SYT12	46
PDZD11	36
KCNIP1	20
GRASP	35
KCNIP2	20
ZZEF1	100
COL4A3BP	16
ALDH7A1	14
SLC5A6	9
SHINC3	60
FBXO18	44
FBXO16	42
BAHCC1	13
BTN2A2	13
CHRNA10	21
LRRTM1	13
NAT8B	26
BACE1	167
SPAG4	50
MGAT4B	14
FAM178B	14
CYB5R2	115
KIAA1026	60
SCYL1	70
TMEM237	16
TMEM138	15
RFX7	24
RFX8	24
FAM46D	32
CHAC1	32
JAKMIP2	20
ACCS	14
SDSL	17
SPERT	51
OBFC1	17
MCOLN1	24
MOV10L1	86
ZBTB18	56
GINS2	103
GINS3	102
GINS4	98
PSG11	102
ORC3L	110
CFAP20	17
TEX14	10
SUCLA2	70
FOXI2	65
MAEL	46
CRLS1	44
C17orf61	24
C7orf20	67
PRM2	12
IL17B	19
UQCRC2	104
UQCRC1	101
ST3GAL2	57
C16orf45	17
COL21A1	63
COL22A1	63
COL26A1	93
COL28A1	63
DYM	60
PRORP	27
TRMT10C	27
ZBTB3	76
CCNL1	56
CDC2L2	53
RELL1	10
RAMAC	35
C6orf203	20
TCF15	8
CSGALNACT2	48
CHPF2	48
CHST11	48
CHST12	48
CHST13	48
CHST14	48
CHST3	48
CHST7	48
CHSY1	48
CHSY3	48
CSGALNACT1	48
DSE	48
DSEL	48
UST	48
PROZ	69
BGN	120
PLA2R1	68
LOXL4	64
NAPRT	4
ZMYND19	29
MEA1	32
C20orf30	23
C17orf70	8
SFRS5	57
ZBTB8	89
MLEC	33
FAM71C	8
DIO2	7
SLC39A2	11
DDN	8
CIAPIN1	42
IGFBP7	106
TMEM22	8
ITIH3	14
LIM2	13
SLC30A3	33
STRN4	105
THAP4	26
MOBKL3	121
SPA17	11
ROPN1L	11
ABCC3	36
GGCX	53
F10	80
CELA3B	24
F7	33
MGEA5	31
SERPINB8	32
AKR7A2	38
ACR	25
EPR1	26
MASP2	119
C4BPB	125
AKR7A3	2
CHCHD10	49
SLC2A3	10
NDUFA1	481
ADCK2	22
PRIMPOL	21
CHCHD5	14
COX19	14
DKFZP434C1615	20
G7	20
PMS1	41
PMS2L15	41
PMS2P1	41
PMS2P11	41
PMS2P2	41
PMS2P3	41
PMS2P5	41
PMS4	41
PMS5	41
PMS6	41
PMS7	41
PMS8	41
MSH5-SAPCD1	20
PLEKHN1	76
SWSAP1	51
KIAA1984	41
ZFP91	41
CDC45L	49
ALS2CR8	54
ZNF410	53
ORC6L	31
C11orf1	82
SLC25A38	14
KIAA1191	6
C7orf25	29
IGSF9	33
SEPT2	28
TIMM29	19
ACSS1	10
DKFZP686G10254	3
PRX	4
LYPD3	75
C20orf158	35
ZC3H7A	14
PLXDC1	20
CTRL	19
CTRC	36
GALNT4	57
C7orf30	8
DGCR6L	36
GTPBP10	19
NECAB2	69
PELO	16
PPCDC	6
DHX29	16
PISD	3
SNX7	66
FAM131C	72
EFHC1	24
HYI	24
C10orf82	24
ZNF414	24
SNX20	62
C2orf51	110
CSRP2BP	20
ENOX2	58
COX7A2L	67
FAM156A	58
TRMT1	58
NDUFAF1	101
C18orf54	58
PNKD	58
ACMSD	58
C20orf72	58
C1orf107	58
ZSWIM2	66
TCEB3B	115
ORAI2	96
ABHD4	58
ABHD5	59
COX4I2	66
TCAF2	7
C1orf190	26
CNO	13
C14orf48	3
ARL6	47
SYCE1L	25
GABRA2	53
GABRG3	59
GABRQ	53
NPTN	24
CLCC1	10
GABRA5	53
GABRA6	80
MKLN1	21
GPR89B	10
RWDD2B	37
PLA2G15	43
TOMM22	27
OTC	34
TIMM23	28
PPHLN1	38
STARD9	30
IDUA	19
CCDC137	26
KBTBD4	19
B3GNTL1	19
CRABP1	20
ZFPL1	62
ATP5J2	40
MPP3	44
DUSP11	25
GSTM2	38
BCKDHA	33
BCKDHB	27
DBT	27
LIPT1	34
DLAT	61
PDPR	25
NOTCH2NLA	16
SMOC1	8
C19orf6	4
FAM160A2	36
LZTFL1	33
WASHC2C	21
VPS50	75
ATG16L1	88
ATG16L2	88
HOOK3	41
C3orf34	27
ADAMTSL1	15
CTRB2	12
HIST1H1C	22
MGST3	38
ATAT1	3
MAGEC1	9
RUSC2	14
CTAG1B	9
ECHDC2	8
ATP5L	8
MRPL19	96
SIGMAR1	15
HCN3	6
TRP7	26
C1orf116	18
KIAA1712	18
VPS24	70
HBG2	49
BCAT1	37
PPIL4	35
MLL	82
MYST1	27
TASP1	30
RPE	30
HEL-S-95N	10
LRP10	14
KRTAP3-2	98
QPRT	91
FAM76B	74
ROM1	4
GPLD1	84
VPS16	73
GOLT1B	25
PTAR1	28
LAMP3	10
YIF1A	25
YIF1B	9
YIPF1	9
YIPF2	9
WDR89	45
GRINL1A	41
UQCRQ	87
HIGD1B	18
SKIV2L2	60
DIS3	112
COPG	28
C4orf14	32
NOL4	46
C1orf94	151
C9orf86	82
EML1	11
DEFA4	12
DEFA6	12
UBE1C	12
SEPT9	17
SEPT11	10
PDGFRL	41
PPL	111
ZNF598	8
SPRR1B	60
GPAA1	26
PIGK	26
DEXI	28
LSM12	25
B3GNT4	57
ZFAND3	25
MCF2L2	22
KIAA1598	22
SCAPER	28
AARS2	22
KIAA0564	22
MEGF10	60
FAM63A	28
IL28RA	28
KCTD3	178
THUMPD3	28
CHIC2	95
NUDT18	112
ZNF408	109
PRR13	35
CELA2B	8
MT-ND1	481
SPINK5	15
CCDC158	6
APOBEC2	7
DND1	5
RBM47	5
DCP2	242
CUGBP2	33
CCRL1	25
DARC	25
CMPK1	18
BRI3	18
CCBP2	28
BEND7	24
ZNF711	9
ORC2L	54
MS4A3	7
DEPDC1	19
SQOR	6
MOCS3	54
KLHDC9	22
SAMD3	14
HIST1H1A	15
PROCA1	22
FAM32A	10
HIST1H3E	29
NOV	49
SIP1	45
SMN2	42
DDIT4L	14
NUPL2	2
ALKBH1	11
SFRS12	131
HIST1H2AI	7
ARD1A	20
LBHD1	26
NAA50	27
NAA20	20
SFRS2B	48
SFRS1	66
SFRS17A	114
MICB	93
ULBP1	52
MICA	57
STN1	66
PYROXD1	11
PRRX2	39
SPINK6	11
GOLGA7	7
AMY1A	24
WAPAL	36
EHBP1	46
TOE1	37
C1orf35	25
ZFYVE1	11
ZP3	29
PRB4	25
LECT1	25
ZP4	29
DPPA2	50
UQCR11	73
MT-CYB	37
UQCR10	37
UQCRB	44
UQCRH	37
COX8A	44
UQCRFS1	73
LASS2	12
C14orf135	9
TRBC2	33
KCNA6	42
TRD	14
TRG	4
SPG21	65
ART3	75
ART4	75
TECTA	75
CNTN4	75
FOLR2	75
GP2	75
IZUMO1R	75
LY6G6C	75
LY6G6D	75
LY6K	75
LYPD2	75
LYPD4	75
LYPD5	75
LYPD6B	75
LYPD8	75
MDGA1	75
MDGA2	75
NEGR1	75
NRN1	75
NRN1L	75
NTM	75
NTNG1	75
OTOA	75
PLET1	75
PRSS21	75
PRSS41	75
PSCA	75
RTN4RL1	75
RTN4RL2	75
SPACA4	75
SPRN	75
TECTB	75
TEX101	75
VNN1	75
VNN3	75
XPNPEP2	75
ADPRH	33
CTC1	40
ENOX1	69
CCDC130	89
KIF27	12
SPAG16	12
ATG3	89
TRIM54	53
MIF4GD	99
XAGE2	19
HHLA3	21
HDDC3	21
KLHDC5	102
PNPLA4	37
CLCN7	14
LMF1	33
RENBP	20
KIF16B	15
SAMD9	15
SAMD9L	15
TIMM13	13
KLHL14	27
NXPH3	26
NXPH1	26
NXPH2	26
SYT13	26
GIF	7
ATG4B	92
PGS1	28
ENTPD2	11
CXorf26	32
CLDN12	21
C11orf61	21
MTG1	21
OLAH	17
PTGR2	17
LMO3	116
LRDD	113
FAM124B	113
ANGPTL8	36
SLC51A	37
SLC51B	37
PDZK1	45
SLC17A1	22
SLC26A6	25
SLC15A2	25
SLCO1C1	12
SLC15A1	23
SFRS2	100
C11orf49	76
EIF5AL1	21
DKFZP686I05169	29
DKFZP686P16143	29
DKFZP686P168	29
FOXD4L6	49
SUN3	32
IL1F5	87
MR1	57
L3MBTL	30
KY	19
AAR2	207
TPST2	24
STH	21
TMEM189	21
C9orf16	13
ARL11	43
GLYCTK	43
HDHD3	43
KIAA1609	43
C11orf54	43
UNC93B1	36
ASIC5	15
PDIK1L	12
FNBP3	190
C21orf77	10
KIAA1279	12
TBC1D9B	2
GALNT11	57
GLDN	12
C20orf3	5
NDUFB7	481
ERO1B	33
FOXP4	21
ANKS6	2
SLC5A8	15
TMEM258	19
ATP5PF	44
NDUFA4	481
SLC27A6	68
CXorf40A	5
TBL2	30
SIDT2	5
TMEM62	36
RTN1	20
KLK8	17
CYB5R3	33
CYC1	57
FDX1	43
VPS26B	27
MORC4	73
C12orf10	73
ZFP106	73
PGBD1	21
POC1B	4
GUCY1B2	8
B4GALT2	33
B4GALT4	33
B4GALT6	33
B4GAT1	33
CHST2	33
CHST5	33
CHST6	33
ST3GAL6	33
SLC22A17	13
HABP2	26
C1QL3	57
MFRP	2
ANO2	15
ASZ1	35
TDRD12	33
TDRD9	35
TDRKH	35
CATSPER3	14
CATSPER4	14
DMRTC2	52
NOTO	52
OSBPL5	15
STATH	3
MFAP3	26
MFAP4	29
LGTN	8
PRIMA1	8
PTX3	116
C2orf18	53
C10orf4	40
DHTKD1	35
PRTFDC1	79
RALYL	111
GRPEL2	39
XIRP2	28
LDHD	16
TMEM161A	24
C3orf15	14
CPLANE2	20
RAB7L1	14
KRT85	60
TMX1	17
TARSL2	7
SSSCA1	34
MTAP	36
HOOK1	58
RAET1E	48
CA6	3
ETFA	38
CCBL2	7
PIWIL2	50
PIWIL4	49
BRP44	18
C15orf39	18
GPX8	54
DMBX1	44
C19orf2	43
PMPCA	57
OC90	40
CCDC89	40
ARSA	56
