gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
MTA3	38.0	1.0	1.0	0.0	0.0	32.0	4.0	0.0	0.0	0.0	0.061204472634538674	0.4964776158166413	0.00010913126651837747	0.009891002036465054	395	0.2287467434526258	0.1299	0.003069535718206386	6.519446752260642e-08	943.7061965811964	
NLRC3	113.0	2.0	0.0	0.0	0.0	108.0	1.0	0.0	2.0	0.0	0.015039560583273394	0.4728818800247372	5.0032833804682494e-06	0.0028240203277945853	210	0.3685209796848301	-0.5253	0.0026594136140032586	5.565286103739196e-08	1324.7	
APOC3	11.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.01968220754593605	0.4691104294478528	3.118433960717675e-05	0.003106696748824393	212	0.32806201550387604	-0.1781	0.002774226209173248	9.432049017320857e-08	933.0265780730896	
CCBE1	76.0	1.0	0.0	0.0	0.0	69.0	4.0	0.0	2.0	0.0	0.0008500621199241484	0.3624534875453274	1.1073622090963089e-07	7.656945210626503e-05	13	0.8589743589743589	-0.8966	0.0006704880949211045	1.4541457538300143e-07	692.0769230769231	
SHC3	66.0	0.0	2.0	0.0	0.0	60.0	3.0	0.0	1.0	0.0	0.08579088471849866	0.5048027727347747	0.00011374653371736154	0.016161130477768813	472	0.2869772190284832	0.2542	0.003114366845162724	3.6910657974606636e-08	943.7225609756098	
PDE5A	69.0	2.0	1.0	0.0	0.0	56.0	3.0	1.0	6.0	0.0	0.0729091741319558	0.5081743869209809	0.00020279061443894832	0.014077788238396775	396	0.22723430292003124	0.135	0.003094560825694466	9.467084274577775e-08	1090.5452914798207	
BCL2L1	17.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.10429608317530896	0.5134636046199301	0.000498341530245382	0.017904237345237228	472	0.18847795219534064	0.3852	0.0031345720390540174	7.523641346584986e-08	845.9272727272728	
LTK	68.0	3.0	1.0	0.0	0.0	57.0	4.0	0.0	3.0	0.0	0.04832276204799581	0.493672929175544	8.467890236224774e-05	0.009427289781445532	381	0.33961516881745274	-0.0537	0.00302888740474454	7.933663008089832e-08	1121.1326116373475	
MAD2L2	13.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.05106911658928922	0.4880017869678984	8.623520986761935e-05	0.007335189766484049	395	0.31180275123937096	0.0006	0.0030392008627066593	7.305571043909789e-08	987.3124199743918	
FAF1	59.0	2.0	1.0	1.0	0.0	47.0	6.0	0.0	2.0	0.0	0.02654809389916956	0.485122446390052	2.9210282900473738e-05	0.004972251092041968	297	0.28823207443897103	-0.2526	0.00288052777660072	8.206507713305412e-08	1207.9852216748768	
WASF1	52.0	0.0	0.0	0.0	0.0	47.0	4.0	0.0	1.0	0.0	0.03642189236905774	0.4796299200250902	5.8348344996907166e-05	0.004495664405739774	341	0.28660733890445994	-0.0141	0.002967777769292973	7.287687587785674e-08	804.5206463195691	
ENO4	10.0	4.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.02707120904989211	0.4863102998696219	1.3844124140724415e-05	0.005403044346717043	317	0.4469944204653121	-0.3181	0.002886650781577162	4.627044526085834e-08	1199.9830917874397	
TUBB6	48.0	0.0	1.0	0.0	0.0	46.0	1.0	0.0	0.0	0.0	0.01942064997057477	0.4697155844953621	2.7715066945418537e-05	0.0013923485782637616	204	0.43215943215943214	-0.1681	0.002768906416450687	8.862964204476726e-08	643.8518518518517	
ZNF213	38.0	0.0	0.0	0.0	0.0	35.0	3.0	0.0	0.0	0.0	0.0015693454521676586	0.3921684275310288	2.3189104604106477e-06	0.00011317576536786289	21	0.75	-0.4924	0.0010339778978677606	2.1839764379938888e-07	522.5	
SPDL1	58.0	3.0	0.0	1.0	0.0	48.0	4.0	0.0	1.0	1.0	0.02628653632380828	0.4646068781139871	4.982022415859617e-06	0.0020163520377595515	289	0.5417674718675947	-0.1414	0.002876979116559996	1.4479230593732827e-08	685.1666666666666	
COA1	9.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0039887530242594645	0.3592098463851177	1.7727249876063973e-06	0.0004970033007169287	58	0.7907103825136612	-0.6292	0.0017794507889255734	7.834070361338714e-08	448.9508196721312	
BRAP	44.0	0.0	1.0	0.0	0.0	40.0	2.0	0.0	1.0	0.0	0.05309618779833911	0.4954642648869306	0.00019998082930698476	0.009269849075204908	396	0.3813087291126324	-0.0505	0.0030461127806391502	1.6578503563226017e-07	1165.9310344827584	
HMG20B	16.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	1.0	0.0	0.028836722683580725	0.4803379609271939	3.600055888119862e-05	0.0046572867332828035	315	0.3922077922077922	-0.1961	0.002905462510598281	8.514419619936958e-08	1055.095238095238	
OVGP1	77.0	0.0	1.0	1.0	0.0	72.0	2.0	0.0	1.0	0.0	0.0026809651474530827	0.4047480414990472	0.00016131357724710865	0.00024224589176002973	29	0.2475609756097561	-0.3575	0.0014099482935851515	2.371467796749788e-06	500.75609756097566	
OR51V1	90.0	0.0	0.0	0.0	0.0	86.0	4.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.003082537670064812	9.856620068685016e-09	1208.2490234375	
IVL	102.0	3.0	0.0	1.0	0.0	93.0	4.0	0.0	1.0	0.0	0.008827568168443078	0.4368929265226831	4.6146379978244766e-05	0.0014941024246664116	114	0.4700939745715865	-0.4848	0.002358611267770605	4.5724915608218353e-07	939.0370370370372	
MTERF4	39.0	3.0	0.0	0.0	0.0	32.0	4.0	0.0	0.0	0.0	0.023082456025632643	0.4797803921568627	1.5172370954146295e-05	0.003891361925046601	288	0.32004893123873296	-0.3479	0.002834312769147808	6.560144440308257e-08	1137.2691218130312	
TIMMDC1	41.0	0.0	2.0	0.0	0.0	30.0	7.0	0.0	2.0	0.0	0.004969593931864252	0.3852432173715898	4.5526985606200094e-07	0.0006415568735397572	70	0.9550877192982457	-0.5319	0.0019522809381164962	1.5245051831039283e-08	512.8552631578947	
LIMS2	41.0	1.0	0.0	0.0	0.0	37.0	3.0	0.0	0.0	0.0	0.025436474203884132	0.4707131644556619	1.1996093033549126e-05	0.0024896432075197216	263	0.4669652558768187	-0.079	0.0028662218677286944	2.934552553977815e-08	670.4884318766068	
PDHX	35.0	0.0	0.0	0.0	0.0	33.0	2.0	0.0	0.0	0.0	0.01092002877133329	0.4578879607173867	4.123901321186535e-05	0.0012947841528107946	125	0.32090036793882115	-0.3022	0.002489055753640264	2.467324841768098e-07	719.1077844311377	
TP53BP2	118.0	9.0	2.0	1.0	0.0	89.0	10.0	0.0	7.0	0.0	0.04433400902373635	0.4960910889804392	0.0001222602062954434	0.00726899000778017	363	0.2320100390844564	0.0034	0.003011838685915461	1.0502921471043056e-07	1046.73598820059	
PGAM4	34.0	1.0	0.0	0.0	0.0	29.0	4.0	0.0	0.0	0.0	0.007715948473157655	0.4566301394404466	1.7008578017859219e-06	0.0012497754592905295	111	0.4863102998696219	-0.6043	0.0022758538883807145	4.5490079074995385e-08	1048.177966101695	
ENPP2	114.0	2.0	0.0	0.0	0.0	101.0	8.0	0.0	3.0	0.0	0.07303995291963644	0.5060555923229649	0.0001374765062805028	0.013581874772888913	396	0.2495964934235648	0.1354	0.003094791231229087	6.858607815562071e-08	1074.4762757385854	
ALDH7A1	40.0	0.0	0.0	0.0	0.0	34.0	2.0	0.0	4.0	0.0	0.0009154515137644676	0.4038288883020861	1.5785465518539374e-08	0.00012338854156885152	14	0.5714285714285714	-0.9508	0.0007123955196579977	4.4352798941891137e-08	975.5714285714287	
HP	30.0	2.0	1.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0	0.009285293925325313	0.4562350835322196	2.151793387306387e-05	0.0016649029324264648	122	0.4822695035460993	-0.5402	0.002394238655242086	2.374454175674932e-07	1122.1267605633802	
ARHGAP20	125.0	3.0	1.0	0.0	0.0	115.0	6.0	0.0	0.0	0.0	0.02249395148106977	0.4589460416541624	2.119808527549007e-06	0.003482620300337689	298	0.7182520848871109	-0.3049	0.002824832401410816	1.0091881748122483e-08	936.2325581395347	
TNIP3	70.0	1.0	1.0	0.0	1.0	56.0	7.0	0.0	4.0	0.0	0.02170927875498594	0.4799309587321513	2.2798120053457296e-06	0.006015615701688708	316	0.553197684999818	-0.539	0.002812741167911293	2.0079106401974624e-08	1597.6927710843374	
CD1B	93.0	0.0	0.0	0.0	0.0	83.0	9.0	0.0	1.0	0.0	0.011900869678938077	0.4470330312774043	7.657002913768866e-06	0.0015849650434342634	156	0.4360998117904195	-0.4416	0.0025395825498962573	7.756128271636126e-08	793.2747252747251	
SRC	42.0	1.0	0.0	0.0	0.0	36.0	3.0	0.0	1.0	1.0	0.34558294644608645	0.595777007285052	0.007974652872766946	0.05171348922950127	587	0.0951184454310222	0.7759	0.0032019722081752145	1.0252672419335019e-07	707.4887417218544	driver
ZSCAN5A	60.0	1.0	0.0	0.0	0.0	54.0	4.0	1.0	0.0	0.0	0.008369842411560845	0.4591665165435657	3.6136493447280894e-05	0.001417221469873841	112	0.28727854330708663	-0.5711	0.002326596348442074	4.5372543172350645e-07	1203.3203125	
PKN1	81.0	6.0	0.0	1.0	0.0	70.0	4.0	0.0	0.0	0.0	0.044987902962139545	0.4954482133022322	0.00011357900238160298	0.008526537902055226	365	0.2274931451203412	-0.0148	0.0030149109575310037	1.1106184388898194e-07	1096.5232558139535	
AXL	117.0	1.0	3.0	0.0	0.0	109.0	3.0	0.0	1.0	0.0	0.05054600143856666	0.49282975089426706	4.523271876232835e-05	0.0102355784726826	387	0.3995502349368921	-0.0483	0.0030373200715490337	4.582700954353763e-08	1144.1474773609316	
TRPS1	291.0	10.0	8.0	4.0	0.0	246.0	22.0	0.0	0.0	1.0	0.012947099980383184	0.4621079349731069	5.533195635372881e-06	0.002443180526160345	183	0.36850740911654617	-0.5939	0.0025854416867023607	8.762986470804509e-08	1279.4191919191921	false_driver
HSD17B4	77.0	3.0	1.0	2.0	0.0	60.0	3.0	0.0	8.0	0.0	0.027921271169816256	0.4912308878324553	0.00013065369151329652	0.004569227451715647	285	0.2715748040153489	-0.1618	0.0028953821687295912	2.3916792143149496e-07	1064.327868852459	
TJP2	94.0	0.0	3.0	0.0	0.0	79.0	8.0	0.0	4.0	0.0	0.02406329693323743	0.4819880866084654	3.466738979607059e-05	0.004043305434731183	272	0.3215258855585831	-0.2368	0.002848254860345677	9.658267543822107e-08	1073.6548913043478	
ERLIN1	19.0	0.0	0.0	0.0	0.0	16.0	2.0	0.0	1.0	0.0	0.05531942718890996	0.4958658928050322	3.769539313661075e-05	0.007729553520990322	396	0.4292724551317023	0.0112	0.003053155554920886	3.336673497687192e-08	1015.4739952718677	
FHL3	22.0	1.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.03236774995095795	0.4865888192433739	0.00012164759336267124	0.004561248459812347	304	0.2005725268883164	-0.0393	0.0029376657608514555	1.61020418520151e-07	851.3575757575757	
DDX39B	41.0	0.0	0.0	1.0	0.0	35.0	4.0	0.0	1.0	0.0	0.020793827241221474	0.4299772260803554	2.8600654820822565e-06	0.0013643383772143384	271	0.7714024958831815	-0.3093	0.0027958870290151613	1.5239215380983823e-08	724.4748427672957	
KRT39	47.0	1.0	0.0	0.0	0.0	43.0	3.0	0.0	0.0	0.0	0.0068658863532335065	0.4168392935019625	1.557208418953592e-06	0.0007481428628219477	86	0.7201465201465201	-0.3896	0.0021892298602231657	2.442327528927001e-08	605.9333333333333	
TRIM28	68.0	0.0	1.0	1.0	0.0	59.0	3.0	0.0	4.0	0.0	0.12620153011181587	0.5189169013606596	0.0006298372833161878	0.01750943564350759	421	0.1382369452345842	0.496	0.003151077999535725	7.07937307262882e-08	749.7481865284973	
NETO1	167.0	1.0	1.0	0.0	0.0	138.0	22.0	0.0	5.0	0.0	0.007977506048518929	0.4426082426487613	1.4478628502395183e-06	0.0014556012708922114	116	0.6164476358217044	-0.5784	0.0022979360516493237	3.715271443565616e-08	1015.9918032786884	
PDE1C	224.0	4.0	0.0	0.0	0.0	197.0	13.0	0.0	10.0	0.0	0.02033610148433924	0.4689378143014841	4.4607340261775854e-06	0.006077532630617296	281	0.5369982366974381	-0.5218	0.002788129096461389	3.888334957045861e-08	1425.6495176848873	
HOXA4	31.0	1.0	0.0	0.0	0.0	29.0	1.0	0.0	0.0	0.0	0.02236317269338913	0.4765065121206456	8.433065128872119e-06	0.004629037776487133	285	0.4424208125396581	-0.3871	0.0028231644758343953	4.1974725454677716e-08	1242.830409356725	
IGHV3-38	32.0	0.0	1.0	0.0	0.0	30.0	1.0	0.0	0.0	0.0	0.01314326816190414	0.4171918051122568	1.3494937012835854e-07	0.0014534552993864015	197	0.9623880597014924	-0.4327	0.002591824765490404	1.5117692615154855e-09	790.3731343283583	
SCN5A	358.0	6.0	2.0	0.0	0.0	332.0	16.0	0.0	2.0	0.0	0.052115346890734326	0.482124842370744	0.0001249645831956954	0.013164963578539064	538	0.506976538905317	0.0106	0.0030426017780144227	1.0019591157079352e-07	935.4893350062737	false_driver
ALDH4A1	46.0	0.0	0.0	0.0	0.0	41.0	3.0	0.0	2.0	0.0	0.0015693454521676586	0.33284001131738744	6.819167008153636e-07	1.0249771680993348e-05	24	0.9239130434782608	-0.37799999999999995	0.0010082654737084288	5.9429219166237974e-08	70.91666666666667	
DOK7	33.0	4.0	1.0	0.0	0.0	27.0	0.0	0.0	1.0	0.0	0.0017655136336886157	0.4148604291566069	1.2700548897617145e-07	0.00032657625715154715	27	0.6125356125356125	-0.8748	0.0011397038787668721	6.323044558018888e-08	1249.962962962963	
SLC30A1	50.0	4.0	0.0	2.0	0.0	42.0	2.0	0.0	0.0	0.0	0.00039233636304191453	0.31950944342303195	8.547028312051095e-07	1.9601120536064846e-06	5	0.8	-0.39899999999999997	0.00029781128272203446	2.401674569876429e-07	43.83333333333334	
NUCB2	30.0	0.0	0.0	0.0	0.0	28.0	2.0	0.0	0.0	0.0	0.029359837834303282	0.4781901754166537	1.8975177543511428e-05	0.007985763125799803	396	0.6712436366528794	-0.3538	0.0029108102332470447	7.414324453246316e-08	1259.1692650334073	
CALY	8.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.019224481789053817	0.4656112041406607	1.7823475718052206e-05	0.00360903597485625	251	0.4074435234844791	-0.4347	0.002766043944356544	1.2416152351331966e-07	1005.5102040816327	
PHF20L1	135.0	12.0	5.0	0.0	0.0	97.0	16.0	1.0	4.0	0.0	0.00019616818152095726	0.3640670380421844	0.0	7.463042904608575e-05	3	1.0	-0.996	0.00018483768158717912	0.0	2294.333333333333	
CXCR5	27.0	2.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0	0.05610409991499379	0.4623314589757543	2.4762241853415524e-05	0.015030357039377384	539	0.5691535224790767	0.0016	0.003055227395615105	2.315492446184475e-08	932.7948717948718	
ASMTL	77.0	2.0	2.0	0.0	0.0	64.0	3.0	0.0	6.0	0.0	6.53893938403191e-05	0.31455428030770505	0.0	1.3951200570775128e-06	1	0.0	-0.9844	6.360114236245988e-05	0.0	127.0	
SRP72	60.0	4.0	3.0	1.0	0.0	46.0	2.0	0.0	4.0	0.0	0.0417838226639639	0.4913255799010474	0.00017579698055646996	0.003705112947617937	289	0.2867627219254223	0.0923	0.002998920312463529	1.6054095897174967e-07	722.1455399061032	
BOC	137.0	4.0	1.0	0.0	0.0	119.0	8.0	0.0	5.0	0.0	0.018047472699928072	0.4792992133387658	1.7035866325351943e-05	0.004142830751924697	234	0.3680368906455863	-0.4183	0.0027400784057404343	9.931630072044386e-08	1343.177536231884	
THEMIS2	48.0	4.0	0.0	1.0	0.0	39.0	4.0	0.0	0.0	0.0	0.015235728764794353	0.4558135375994754	2.3464717834795186e-06	0.003110997945786689	231	0.6204306644960781	-0.5454	0.002665383135236844	3.0613898533367256e-08	1291.0944206008585	
PRPF3	62.0	1.0	0.0	0.0	0.0	56.0	3.0	2.0	0.0	0.0	0.04420323023605571	0.4692255768286696	0.00012898072449130977	0.002967278176203289	365	0.4717466579005041	0.1192	0.0030106361752423594	9.673658253102877e-08	624.3298816568048	
SLC25A11	25.0	0.0	1.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.006015824233309357	0.4553520917076075	2.9715948640050488e-05	0.0008768701571931247	76	0.2976588628762542	-0.5539	0.0020979290404489134	7.122241509587193e-07	982.0108695652175	
CREB1	14.0	2.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.21408487543320476	0.5508410474372366	0.002442625917087616	0.03676674710280036	539	0.12883142111061774	0.6398	0.0031838063409452373	8.699972686640913e-08	785.4789248625534	driver
SUPT20H	80.0	4.0	2.0	1.0	0.0	62.0	8.0	0.0	3.0	0.0	0.004969593931864252	0.4375679542203148	8.046084725706185e-07	0.0008648699802026258	71	0.6540350877192982	-0.6615	0.001955076638463846	3.870885009197221e-08	1230.4736842105262	
BRSK1	100.0	8.0	2.0	0.0	0.0	84.0	4.0	0.0	2.0	0.0	0.030340678741908062	0.4890004476562	3.0555033805955954e-05	0.004858210023139801	298	0.3362162061517837	-0.1991	0.002920188739768004	7.570040304128783e-08	1074.9655172413793	
OMA1	41.0	0.0	0.0	0.0	0.0	36.0	4.0	0.0	1.0	0.0	0.0015039560583273394	0.4148941942485079	2.774632401456184e-07	0.00018084237788242738	23	0.4861660079051384	-0.8115	0.001022522016567486	1.0161436742693312e-07	881.3913043478261	
SYNPO2	193.0	3.0	0.0	1.0	0.0	173.0	15.0	0.0	1.0	0.0	0.07748643170077814	0.5084109042553191	0.0005091822659773566	0.010317526146168031	378	0.15948511802942186	0.2261	0.003102321700967328	1.8933708791145192e-07	947.1974683544304	
RBP1	19.0	1.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.05191917870921337	0.5019858854423108	0.00010922196968955641	0.010812409880106514	396	0.2460922238351317	-0.0579	0.003042276417376936	1.0048449191679905e-07	1253.2770780856426	
WNT5B	48.0	0.0	0.0	0.0	0.0	46.0	2.0	0.0	0.0	0.0	0.06519322565879815	0.4824746821465754	6.555322249166217e-05	0.01785071315614964	599	0.5714432453988472	0.0617	0.0030786914294022327	4.1212147136079584e-08	1015.0571715145436	
AHNAK2	720.0	26.0	4.0	2.0	1.0	657.0	30.0	0.0	0.0	0.0	0.003204080298175636	0.4475170456208117	7.374039502510314e-07	0.0005771385611314635	47	0.4158163265306121	-0.7607	0.001605919136299533	8.699400957472331e-08	1203.530612244898	
IRF2BPL	38.0	1.0	0.0	0.0	0.0	35.0	2.0	0.0	0.0	0.0	0.012097037860459034	0.4640288861243438	2.3710255358226573e-06	0.0026660331388384264	179	0.4970622796709753	-0.5843	0.0025494758743545803	3.6838944258446056e-08	1369.6810810810812	
PNMA1	24.0	1.0	0.0	1.0	0.0	22.0	0.0	0.0	0.0	0.0	0.015235728764794353	0.475913362793303	4.249851464286217e-05	0.0019450285293019735	166	0.27382714222288	-0.2555	0.00266379692685444	1.671041721613648e-07	861.4420600858369	
GPR68	28.0	0.0	0.0	1.0	0.0	26.0	1.0	0.0	0.0	0.0	0.041326096907081666	0.4681626155635829	4.297497548831245e-06	0.010539978632410196	438	0.7322012477682601	-0.172	0.002996823319851505	8.630205258351962e-09	1088.506329113924	
RGS19	14.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.04727653174655072	0.4855383052354192	7.156999576825994e-05	0.010650984625723866	428	0.4749485638096114	-0.0494	0.0030245561269482326	7.315044895314594e-08	1028.1147994467497	
ZNF311	51.0	3.0	0.0	0.0	0.0	44.0	4.0	0.0	0.0	0.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	0.0030482051832362213	6.97525228684772e-09	1253.3467153284669	
ZNF324	48.0	2.0	0.0	0.0	0.0	41.0	5.0	0.0	0.0	0.0	0.05427319688746485	0.4937526232525102	1.4370648066287942e-05	0.013327028522456996	472	0.7227869257488337	-0.1113	0.0030498547770593802	1.7857238692038807e-08	1244.679518072289	
FIBP	28.0	2.0	1.0	1.0	0.0	20.0	3.0	0.0	1.0	0.0	0.0188321454260119	0.4745841608738828	2.5060619490277466e-05	0.002437251421727261	265	0.4673344947735192	-0.4563	0.0027574546544019093	1.4020935635791973e-07	1117.4895833333333	
HLX	76.0	0.0	0.0	0.0	0.0	73.0	3.0	0.0	0.0	0.0	0.0236055711763552	0.4749083907831811	1.266871506645532e-05	0.005201457844226732	300	0.3916743613419514	-0.368	0.0028421192914254143	6.001177947022535e-08	1300.7119113573408	
CATSPER4	55.0	2.0	0.0	0.0	0.0	50.0	2.0	0.0	1.0	0.0	0.0010462303014451056	0.3808302413028862	5.87735551122256e-07	8.2710482004728e-05	14	0.5916666666666667	-0.6384	0.0007737627122911081	1.1208513998741925e-07	558.3125	
RGS8	33.0	2.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.030079121166546787	0.47226854425298	5.535470620393805e-06	0.008205194827749824	396	0.7409207161125321	-0.3458	0.002917702773646355	2.247570905608896e-08	1228.8456521739129	
SLC7A8	53.0	0.0	1.0	0.0	0.0	45.0	3.0	1.0	3.0	0.0	0.002354018178251488	0.427537042214146	8.471632294426244e-05	0.00044972311631489903	31	0.6365079365079365	-0.5969	0.0013354908173666726	2.7525998387061283e-06	1172.638888888889	
EFNB1	34.0	0.0	0.0	0.0	0.0	33.0	1.0	0.0	0.0	0.0	0.04276466357156869	0.4858005082592122	6.786020898684837e-05	0.007022179161880139	354	0.3749525829973165	-0.0103	0.0030042138275382	6.748344728332857e-08	961.1422018348624	
EEF1AKMT2	16.0	1.0	0.0	0.0	0.0	8.0	5.0	2.0	0.0	0.0	0.008631399986922122	0.4560990158067402	1.868034146689191e-06	0.0008714859325215723	130	0.6337034466805459	-0.6533	0.002349907457218482	6.346760020193888e-08	961.4015151515152	
RHO	44.0	1.0	0.0	1.0	0.0	41.0	1.0	0.0	0.0	0.0	0.060289021120774215	0.4788489839371262	9.114045736823481e-05	0.01721901047551287	599	0.6507427322466149	0.0096	0.0030668439337233964	6.4471430909435e-08	1037.4446854663775	
COX7C	7.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0028117439351337216	0.3536526142959554	5.65668266343571e-07	5.52094966358171e-05	38	0.8050941306755258	-0.3212	0.0014810410635648248	2.059156504306572e-08	141.7906976744186	
OLIG1	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.008108284836199568	0.4536097763540369	3.611913713578483e-06	0.0017142331300208091	118	0.5378966692892735	-0.6426	0.0023087514883283976	8.507738295134607e-08	1381.0080645161293	
TFAP2E	22.0	0.0	1.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.008239063623880208	0.4604938271604938	5.016767060941851e-07	0.0019023874856497593	125	0.6638730158730158	-0.7263	0.002320355485445974	2.2036124212480256e-08	1511.3968253968253	
SEPTIN6	56.0	1.0	0.0	0.0	0.0	46.0	5.0	1.0	3.0	0.0	0.004904204538023932	0.4433524670957268	4.435890619385916e-06	0.0006615844750536455	68	0.4436036036036036	-0.6539	0.0019440079123455038	1.7173734896808062e-07	1046.1066666666666	
FGF7	33.0	3.0	0.0	0.0	0.0	24.0	4.0	1.0	0.0	1.0	0.05048061204472635	0.4915466700951402	3.746269804442194e-05	0.009896431308299994	396	0.3947635464338757	-0.0412	0.0030371362839929825	3.874412349010368e-08	1117.567357512953	
RNF6	66.0	5.0	0.0	0.0	0.0	48.0	12.0	0.0	1.0	0.0	0.01314326816190414	0.4653986609860013	3.111985443344446e-05	0.0026726791529438445	192	0.4069651741293533	-0.5964	0.0025930409928567877	4.084585532699268e-07	1372.875621890547	driver
CBLN1	27.0	1.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0030079121166546787	0.3654503309675724	7.352462445912352e-06	0.0001276233877968079	44	0.7690821256038647	-0.5565	0.0015442212985562918	2.727918483645987e-07	287.30434782608694	
SOD1	17.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	1.0	0.0	0.03478715752304976	0.4863566976211678	0.00014188058576357208	0.005278105075862926	352	0.16863486399614858	-0.0408	0.0029561895093164928	1.223448396766257e-07	876.3421052631578	
OR51A7	83.0	2.0	0.0	0.0	0.0	77.0	3.0	1.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.0030825376700642586	9.856620068685018e-09	1208.2490234375	
NCOA6	184.0	8.0	0.0	0.0	0.0	152.0	23.0	0.0	1.0	0.0	0.10841561498724908	0.5103961552581517	0.00022215648332306602	0.015169508703628097	396	0.204500699958432	0.4246	0.003138160261241385	3.631560736097789e-08	787.0735826296742	
EXOC5	44.0	2.0	0.0	0.0	0.0	32.0	5.0	0.0	5.0	0.0	0.02262473026875041	0.4762394120577977	5.8531984430994214e-05	0.0021908834394876887	222	0.2590935745999832	-0.0982	0.002826477679594502	1.4153373993727894e-07	672.9942196531792	
C5AR1	44.0	1.0	0.0	1.0	0.0	40.0	2.0	0.0	0.0	0.0	0.035244883279932	0.4721810547116216	1.739742757877234e-05	0.009127510526116446	423	0.7386803318826686	-0.2404	0.002959713001349128	3.996917429445741e-08	1138.922077922078	
HOXC13	37.0	0.0	0.0	0.0	0.0	35.0	2.0	0.0	0.0	0.0	0.008173674230039887	0.4496750860066453	2.399432545217425e-06	0.0015579975041523325	114	0.4249032258064516	-0.5866	0.0023141486440830753	5.3387808902004644e-08	1207.208	driver
NFIC	47.0	4.0	0.0	0.0	0.0	40.0	2.0	0.0	1.0	0.0	0.06375465899431113	0.4917837733543429	0.0005326334807523413	0.00933835320634958	396	0.17736850418575265	0.22699999999999998	0.003075329625745803	1.2293294132311232e-07	784.3220512820512	
TDRKH	48.0	0.0	0.0	0.0	0.0	42.0	4.0	0.0	2.0	0.0	0.0027463545412934024	0.39513732785572175	1.010185298770389e-06	0.0001815777045779921	35	0.6422764227642277	-0.4753	0.001469069325607847	4.529091905664958e-08	491.7619047619048	
ASCL2	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.08801412410906953	0.5120195526985403	0.00015376130701702824	0.016671067538200638	396	0.28780415053276404	0.1943	0.0031173067141939768	5.8271587432923785e-08	1097.7570579494802	
CYP3A7	68.0	2.0	0.0	1.0	0.0	52.0	11.0	0.0	2.0	0.0	0.014843392401752437	0.4699898583238575	0.0001839277535074165	0.002822016740500957	191	0.5213831819422244	-0.4219	0.002650361837544346	7.356137627707173e-07	1139.7797356828196	
GFPT2	94.0	2.0	2.0	2.0	0.0	77.0	9.0	0.0	2.0	0.0	0.0077813378669979736	0.4504300188501414	5.41055728292051e-06	0.0007221110159358787	115	0.5761287565873807	-0.6251	0.0022806833555323305	1.0964439488532312e-07	887.6890756302521	
STAG2	223.0	27.0	9.0	2.0	0.0	109.0	58.0	0.0	18.0	0.0	0.05093833780160858	0.4834202623676308	0.00011139381125533318	0.0053867594088805	343	0.2335998627203157	0.155	0.003038490862045075	6.747225194312919e-08	708.839537869063	driver
ROBO4	158.0	6.0	1.0	1.0	0.0	138.0	8.0	0.0	4.0	0.0	0.003923363630419146	0.4324821130624134	8.142064105323937e-07	0.0005862695649899673	58	0.4706214689265537	-0.7616	0.0017698790641671425	8.231477819461832e-08	970.3666666666667	
