gene	bridging
ART4	1.6623389798011254e-09
ARTN	2.7396931218240505e-08
ARVCF	1.809514382877971e-07
ARX	2.3477397294466977e-08
ASAH1	1.4928815900026613e-07
ASAH2	2.3409177672049587e-08
ASAP1	1.0199708381503999e-07
ASAP2	8.747050486724624e-08
ASAP3	5.9541961178515756e-08
ASB1	8.161458339112937e-09
ASB10	8.161458339112937e-09
ASB11	1.204183212435512e-08
ASB12	8.161458339112937e-09
ASB13	1.2727486831537395e-07
ASB14	8.161458339112937e-09
ASB15	8.161458339112937e-09
ASB16	4.459517362636854e-08
ASB17	1.5894823396786212e-08
ASB18	8.161458339112937e-09
ASB2	9.526099180668062e-08
ASB3	4.244432911347331e-08
ASB4	1.7757460603537275e-08
ASB5	8.161458339112937e-09
ASB6	3.4055494380768264e-08
ASB7	8.161458339112937e-09
ASB8	3.907200933163828e-08
ASB9	2.351299779287745e-08
ASCC1	6.299069805520965e-08
ASCC2	2.5802843234402457e-07
ASCC3	2.451459343605897e-07
ASCL1	5.368404953723818e-08
ASCL2	5.8271587432923785e-08
ASCL3	4.4147827487981796e-08
ASCL4	3.063158677232572e-08
ASF1A	8.762007109401923e-08
ASF1B	7.182714462451111e-08
ASGR1	5.467751305639236e-08
ASGR2	1.074637324140361e-07
ASH1L	6.748492707959082e-07
ASH2L	5.404913022159213e-08
ASIC1	1.2937569882275997e-07
ASIC2	1.719546614226037e-07
ASIC3	1.2937569882276e-07
ASIC4	2.67282206039818e-08
ASIC5	1.3723332885779007e-07
ASIP	2.8280629537579695e-07
ASL	9.603322746602202e-08
ASMTL	0.0
ASNA1	1.2308980056925025e-07
ASNS	1.442910566358378e-07
ASPH	4.564620076542889e-08
ASPM	8.150259642885456e-08
ASPN	2.0518119545792155e-08
ASPSCR1	3.660289782059401e-07
ASS1	2.9812787791774406e-07
ASTL	8.346470873358104e-08
ASXL1	3.817507002118408e-08
ASXL2	6.418582414328358e-08
ASXL3	4.6270820768920846e-08
ASZ1	3.0927885987388256e-08
ATAD1	2.8125491475434392e-08
ATAD2	3.624125949921688e-08
ATAD2B	3.087291651677117e-08
ATAD3A	4.9722765127684164e-08
ATAD5	4.205402228092629e-08
ATAT1	0.0
ATCAY	5.850733010880975e-08
ATE1	0.0
ATF1	6.015975311463577e-08
ATF2	7.18049926630625e-08
ATF3	5.076641586196506e-08
ATF4	9.519484793045137e-08
ATF5	3.883319025843927e-08
ATF6	4.124531432122246e-08
ATF6B	6.341786127902327e-08
ATF7	2.3973601926844414e-08
ATF7IP	1.818554105075624e-07
ATF7IP2	1.1163995773723832e-07
ATG10	1.5123728663345954e-07
ATG101	7.517373373558727e-08
ATG12	2.320815043870827e-07
ATG13	6.505356612443152e-08
ATG14	9.967002963741378e-08
ATG16L1	8.116466901314783e-08
ATG16L2	7.626399430273415e-08
ATG2A	1.69698772122736e-07
ATG2B	1.8479901011426834e-07
ATG3	7.829640243155035e-08
ATG4A	5.0074658459999e-08
ATG4B	8.359577490515589e-08
ATG4C	1.3978417090354281e-07
ATG4D	1.9470847751383508e-07
ATG5	1.8299249073443737e-07
ATG7	1.771234868509414e-07
ATG9A	9.577001594781387e-08
ATG9B	6.628596443110172e-08
ATIC	1.4018048248212136e-07
ATL1	1.7443151379149746e-07
ATL2	3.078010116180298e-09
ATM	7.393692194815489e-08
ATMIN	6.59278827580757e-08
ATN1	1.9065248601613936e-07
ATOH1	1.6970780908119395e-07
ATOH8	2.3332239244093892e-08
ATOX1	5.842861249703925e-07
ATP10A	0.0
ATP10B	0.0
ATP10D	0.0
ATP11A	0.0
ATP11B	0.0
ATP11C	0.0
ATP12A	1.6361685935262428e-07
ATP13A2	1.0831641274176011e-07
ATP13A3	7.659123517418589e-08
ATP1A1	6.072599206063428e-08
ATP1A2	4.201046802396209e-08
ATP1A3	9.247153601566302e-08
ATP1A4	2.9101415100875417e-08
ATP1B1	1.0081094640859917e-07
ATP1B2	5.7510571754093485e-08
ATP1B3	1.454037825558965e-07
ATP1B4	7.71422861814443e-08
ATP23	6.265339168432428e-08
ATP2A1	1.2830328418093273e-07
ATP2A2	1.3505102330049408e-07
ATP2A3	2.015481412757334e-07
ATP2B1	7.295723067136424e-08
ATP2B2	6.700990812433569e-08
ATP2B3	6.699761327858073e-08
ATP2B4	8.693966153099274e-08
ATP2C1	1.0286607048880343e-08
ATP2C2	4.6305882877049724e-08
ATP4A	1.7571326803091353e-07
ATP4B	1.3544220642921588e-07
ATP5A1	1.383866474375434e-07
ATP5B	1.9840836628015534e-07
ATP5C1	1.7706981023063673e-07
ATP5F1A	1.0690085770949367e-07
ATP5F1B	1.8713289273838553e-07
ATP5F1C	1.7161583928304105e-07
ATP5F1D	6.830295381747461e-08
ATP5F1E	2.3537117208895853e-08
ATP5G3	2.4240817677570464e-09
ATP5H	2.0989104797431799e-07
ATP5IF1	2.9271536088435655e-07
ATP5J2	1.4566456605134212e-07
ATP5L	6.094129047824944e-08
ATP5MC1	2.3537117208895853e-08
ATP5MC2	2.3537117208895853e-08
ATP5MC3	2.3537117208895853e-08
ATP5ME	2.3537117208895853e-08
ATP5MF	5.650478329181162e-08
ATP5MG	3.1330592921346437e-08
ATP5MGL	1.0327985353483565e-07
ATP5PB	5.447776877769476e-06
ATP5PD	7.802870721782578e-08
ATP5PF	9.499700409690162e-08
ATP5PO	1.0172527724845364e-07
ATP6AP1	9.928521189190469e-08
ATP6AP2	9.749059963046237e-08
ATP6V0A1	9.333692689071386e-08
ATP6V0A2	2.293797417699313e-07
ATP6V0A4	1.0419164768296067e-07
ATP6V0B	5.5221229350666676e-08
ATP6V0C	1.2324879685156147e-07
ATP6V0D1	2.764558760441522e-07
ATP6V0D2	1.912818140413237e-07
ATP6V0E1	3.324994511399714e-08
ATP6V0E2	2.2477777243212474e-08
ATP6V1A	1.556237821619743e-07
ATP6V1B1	1.3157763903396994e-07
ATP6V1B2	8.205481576924494e-08
ATP6V1C1	6.01452968692396e-08
ATP6V1C2	2.2477777243212474e-08
ATP6V1D	4.1203529183023274e-08
ATP6V1E1	1.1455488585050183e-07
ATP6V1E2	2.2477777243212474e-08
ATP6V1F	1.7215898489493594e-07
ATP6V1G1	1.0745764469227708e-07
ATP6V1G2	3.324994511399714e-08
ATP6V1G2-DDX39B	1.0980886393507593e-08
ATP6V1G3	2.2477777243212474e-08
ATP6V1H	8.586784837427251e-08
ATP7A	4.4858560046935503e-07
ATP7B	1.8761000478955113e-07
ATP8A1	4.33510596305311e-10
ATP8A2	0.0
ATP8B1	3.438786912828138e-07
ATP8B2	0.0
ATP8B4	0.0
ATP9A	1.6841407148829367e-09
ATPAF1	2.4946458426037297e-07
ATPAF2	2.648033247226776e-07
ATPGD1	1.1541461754614776e-07
ATPIF1	9.968434421117827e-08
ATR	4.939219573944486e-08
ATRAID	3.4497251751209796e-08
ATRIP	2.6328336669868777e-08
ATRNL1	7.021120616406413e-08
ATRX	1.4001255197401278e-07
ATXN1	1.2777335052414715e-07
ATXN10	3.5243501462108695e-08
ATXN1L	3.47337132926631e-08
ATXN2	1.9984395788827752e-07
ATXN2L	1.5620211384453142e-07
ATXN3	1.26161242812859e-07
ATXN3L	1.5362293173848762e-07
ATXN7	9.21624413828889e-08
ATXN7L1	0.0
ATXN7L2	8.962852374025193e-08
ATXN7L3	5.022347744874734e-07
AUNIP	5.9109463598825224e-08
AUP1	1.6173705518269286e-07
AURKA	8.270230340019543e-08
AURKAIP1	9.981941308172914e-07
AURKB	8.833002519698472e-08
AURKC	1.2072487630194466e-07
AUTS2	3.208076892982885e-08
AVEN	1.2750133800079204e-07
AVIL	3.328028355897508e-07
AVP	7.044730579181616e-08
AVPI1	5.481611068445409e-08
AVPR1A	6.266080882244419e-08
AVPR1B	1.9768696153107868e-08
AVPR2	5.369994923317086e-08
AWAT2	0.0
AXIN1	7.82146049337243e-08
AXIN2	4.961021477537603e-08
AXL	4.582700954353763e-08
AZGP1	1.2265666358699024e-07
AZI2	3.71720650277797e-08
AZIN1	1.445981352251212e-07
AZIN2	3.094831988482753e-08
AZU1	3.1133612239487185e-08
B2M	1.3650634424357268e-07
B3GALNT1	0.0
B3GALNT2	3.03937831486344e-08
B3GALT4	2.1809306800659147e-09
B3GALT6	8.210477988949051e-08
B3GAT1	8.210477988949051e-08
B3GAT2	8.210477988949051e-08
B3GAT3	9.307429037552288e-08
B3GLCT	3.953448145278457e-08
B3GNT2	5.730811466736237e-08
B3GNT3	5.730811466736237e-08
B3GNT4	4.118678104489112e-07
B3GNT5	6.0947105476964175e-09
B3GNT6	6.0947105476964175e-09
B3GNT7	5.730811466736237e-08
B3GNT8	6.0947105476964175e-09
B3GNTL1	1.767639747242509e-08
B4GALNT2	0.0
B4GALT1	1.244850401820754e-06
B4GALT2	2.5550419748607492e-08
B4GALT3	8.399932009819942e-07
B4GALT4	2.5550419748607492e-08
B4GALT5	5.138809928378411e-07
B4GALT6	1.920831419563459e-07
B4GALT7	1.1057643827268856e-07
B4GAT1	8.570905903898597e-08
B9D1	1.1287563239764764e-07
B9D2	5.017775082511912e-08
BAALC	1.4242349733493542e-08
BAAT	2.7070110270126055e-08
BABAM1	2.700637233240275e-08
BABAM2	3.2760373739304776e-08
BACE1	1.596363920683245e-07
BACE2	9.909148454397016e-08
BACH1	2.5750916800350996e-08
BACH2	9.626439223447881e-08
BAD	7.690552167681576e-08
BAG1	6.804390983220549e-08
BAG2	8.10434399819819e-08
BAG3	1.219915568861091e-07
BAG4	1.0576267319095717e-07
BAG5	5.2680567468490904e-08
BAG6	1.2433751381379103e-07
BAHCC1	5.066246897348778e-08
BAHD1	1.6493396120277382e-07
BAI1	1.9116370446067463e-07
BAI2	2.629515809408033e-07
BAIAP2	1.1745957129354293e-07
BAIAP2L1	1.2567577066445365e-07
BAIAP2L2	1.2695917856180405e-07
BAIAP3	2.256607403901055e-07
BAK	4.257179473025488e-08
BAK1	5.4375331004411545e-08
BAMBI	1.0494228069877932e-07
BANF1	8.697581918715787e-08
BANF2	3.106940918096646e-08
BANK1	1.0654944255605796e-07
BANP	8.096450015782585e-08
BAP1	5.464001905822529e-08
BARD1	8.963307037803574e-08
BARGIN	7.413207221197354e-08
BARHL1	3.27295003686868e-08
BARHL2	5.397735800151344e-08
BARX1	1.7256989986432852e-08
BARX2	3.291371074709918e-08
BASH	2.632354794964472e-08
BASP1	8.725361649369064e-08
BAT1	1.557446047300346e-07
BAT2	1.1696376536361475e-07
BAT2L1	8.878330289347823e-08
BAT3	2.160225535118124e-07
BAT4	1.895819955155381e-08
BAT5	1.0224921506339007e-07
BATF	4.3128215681680496e-08
BATF2	9.641057353062604e-08
BATF3	3.5306153302368214e-08
BAX	6.863992720753653e-08
BAZ1A	8.700772335015993e-08
BAZ1B	3.760248565089769e-08
BAZ2A	3.326087050339073e-08
BAZ2B	2.207058723668432e-07
BBC3	4.398858433581994e-08
BBIP1	1.5666181128616702e-07
BBOX1	2.10963766628529e-08
BBS1	1.2659004436406206e-07
BBS10	7.939646663183564e-08
BBS12	7.92143631171267e-08
BBS2	1.4129221213542166e-07
BBS4	1.5266634827290612e-07
BBS5	1.0662422267479429e-07
BBS7	1.2972568711897902e-07
BBS9	1.7547354723811861e-07
BCAM	2.2184578312629684e-07
BCAN	9.990440770054469e-08
BCAP29	4.687447952495847e-07
BCAP31	2.6286897005002147e-07
BCAR1	6.947735584317965e-08
BCAR3	9.598659306090642e-08
BCAS1	4.358964327960923e-08
BCAS2	9.063376083522017e-08
BCAS3	2.740895340635003e-08
BCAS4	4.746847644412025e-08
BCAT1	5.2927023146701e-08
BCAT2	1.5421102729658218e-07
BCCIP	1.5147831703938294e-07
BCHE	1.3091458121052175e-07
BCKDHA	1.0834046670175662e-07
BCKDHB	6.636575640970916e-08
BCKDK	1.496531367071768e-07
BCL-2	4.257179473025488e-08
BCL10	4.9476097025140686e-08
BCL11A	7.509331893469638e-08
BCL11B	4.375095617990146e-08
BCL2	7.286529244439589e-08
BCL2A1	3.987952837718636e-08
BCL2L1	7.523641346584985e-08
BCL2L10	4.508838258568378e-08
BCL2L11	5.777714826223487e-08
BCL2L12	6.838942957463465e-08
BCL2L13	1.2885781395383553e-07
BCL2L14	8.806146854384099e-08
BCL2L2	7.253140819978948e-08
BCL3	5.652925568389532e-08
BCL6	8.844732087728614e-08
BCL6B	3.3020077060200625e-08
BCL7A	5.459795463212938e-08
BCL7B	6.304211352574143e-08
BCL7C	3.967886979652522e-08
BCL9	3.819311333358576e-08
BCL9L	4.8593846468578086e-08
BCLAF1	1.0368596880948179e-07
BCOR	7.311535854747863e-08
BCORL1	0.0
BCR	9.028788538225502e-08
BCR/ABL	4.524908430803085e-08
BCS1L	7.58480674459812e-08
BDH1	0.0
BDKRB1	2.4088560120287894e-08
BDKRB2	2.6349410712390663e-08
BDNF	4.4584886603064676e-08
BDP1	9.982361581038809e-08
BECN1	1.2626667990849506e-07
BECN2	9.534694053386386e-08
BEGAIN	3.0335490317953003e-07
BEND2	8.591586946347996e-09
BEND3	2.3919430074447058e-08
BEND5	9.239404606788343e-08
BEND7	1.5596480579690388e-07
BEST1	3.1893285826174072e-06
BET1	1.3648145087547476e-07
BET1L	4.4874066999704564e-08
BEX1	8.482557469897012e-07
BEX2	1.5645117233772717e-07
BEX3	1.4151272214424542e-07
BFAR	8.885792088538304e-08
BFSP1	6.156255093775097e-07
BFSP2	3.6444799200030597e-07
BGLAP	1.7290436920449595e-07
BGN	1.1877962153937652e-07
BHLHA15	5.582688221313363e-08
BHLHA9	1.8578880016641913e-08
BHLHB9	8.106268227474068e-08
BHLHE40	5.710721728087892e-08
BHLHE41	4.082136890205568e-08
BICD1	9.098376585956415e-08
BICD2	6.354897856784743e-08
BICDL1	3.243525809975562e-08
BICRA	6.472020019231398e-08
BID	1.3898595273431987e-07
BIK	4.0383202690811494e-08
BIN1	8.31351864875312e-08
BIN2	5.0102992719818306e-08
BIN3	6.11292138789425e-08
BIRC2	7.62508965672279e-08
BIRC3	5.124782182751512e-08
BIRC5	8.40004935553603e-08
BIRC6	6.33497600267045e-08
BIRC7	5.790813010181455e-08
BIRC8	6.012175972070402e-08
BLID	8.119232724320019e-08
BLK	6.60671795672689e-08
BLM	7.10235412424688e-08
BLMH	1.29126884319215e-07
BLNK	4.4050357648789973e-08
BLOC1S1	2.0396220320671742e-07
BLOC1S2	1.8981969928031932e-07
BLOC1S3	3.2722097684444524e-07
BLOC1S4	1.1854804949046106e-07
BLOC1S5	7.568923835163895e-08
BLOC1S6	1.3654988817479992e-07
BLVRA	9.182130195993097e-08
BLVRB	2.64115106839616e-07
BLZF1	8.726030369857719e-08
BMF	1.7963580625321758e-07
BMI1	8.616143613212571e-08
BMP1	8.473780383129727e-08
BMP10	2.7545886976261836e-08
BMP15	1.5291055605693289e-07
BMP2	9.095774821328154e-08
BMP2K	5.2094076152055736e-08
BMP3	6.694363294769339e-08
BMP4	1.2564392419393902e-07
BMP5	4.783496445417995e-08
BMP6	6.059071084056513e-08
BMP7	7.36485390612254e-08
BMP8A	8.188810165019352e-08
BMP8B	9.32706498467599e-08
BMPER	4.4867674015193836e-08
BMPR1A	7.34278562308517e-08
BMPR1B	8.704050805419257e-08
BMPR2	1.8277237920483985e-07
BMS1	2.362773271192534e-08
BMT2	1.0575018520256005e-08
BMX	5.268087954996455e-08
BNC1	2.746759252262041e-07
BNC2	4.783240375987367e-08
BNIP1	1.1896507873745877e-07
BNIP2	1.8551086634852003e-07
BNIP3	1.1333442828975983e-07
BNIP3L	1.1533649700894324e-07
BNIPL	4.704434689261646e-08
BOC	9.931630072044389e-08
BOD1	4.6259500331419506e-08
BOK	6.343927002363574e-08
BOLA1	3.2240822564442904e-08
BOLA2	3.875869617834647e-09
BOLA2-SMG1P6	3.875869617834647e-09
BOLA2B	3.875869617834647e-09
BOLA3	1.3342313656205097e-07
BOLL	6.42915924521581e-08
BOP1	1.6355713345763076e-08
BORA	4.595841946160606e-08
BORCS5	1.4574487524485693e-07
BORCS6	1.8090537690907102e-07
BPGAP1	1.0091881748122485e-08
BPGM	1.0525113262906226e-07
BPI	8.866366891529411e-08
BPIFB2	9.353334113729135e-09
BPTF	6.855521753439692e-08
BPY2	4.1317481310795205e-08
BPY2B	1.7295025923162894e-08
BPY2C	4.13174813107952e-08
BRAF	4.915900402019141e-08
BRAP	1.6578503563226014e-07
BRAT1	1.5561954963596726e-07
BRCA1	7.969438108453531e-08
BRCA2	7.459674941810738e-08
BRCC3	5.47128821447383e-08
BRD1	1.2979464004672318e-07
BRD2	5.428569669399777e-08
BRD3	6.749540061253489e-08
BRD4	8.199839751836098e-08
BRD7	1.0136248362120807e-07
BRD8	3.9199463948147516e-08
BRDT	1.1404380673665705e-07
BRE	2.5328490118930836e-07
BRF1	3.7419093857082416e-08
BRF2	3.955827792404945e-08
BRI3	1.383056758997479e-07
BRINP1	3.491619864635799e-08
BRIP1	9.161126800263686e-08
BRIX1	1.527370971766267e-07
BRK1	4.370013698844091e-08
BRMS1	1.0881755426893176e-07
BRMS1L	3.5242888109992003e-08
BRP44	1.8470451883240732e-07
BRP44L	2.1976352948435207e-07
BRPF1	5.3485759280679e-08
BRS3	5.911632938501264e-08
BRSK1	7.570040304128782e-08
BRSK2	3.953087627138397e-08
BRWD1	9.967576175227442e-08
BRWD3	1.1924853563521385e-07
BSCL2	1.2255990990717662e-07
BSDC1	9.04454620329653e-09
BSG	3.334545431745155e-07
BSN	1.3273294140772325e-07
BSPRY	1.4562390290866115e-07
BST1	4.6022479350045486e-07
BST2	3.711847581476968e-08
BSX	5.345935305924171e-08
BTAF1	5.023718172555202e-08
BTBD1	4.7787687173558983e-08
BTBD10	1.27214947085412e-07
BTBD12	3.065159662815623e-07
BTBD18	5.7268826773907096e-08
BTBD2	9.548934311069932e-08
BTBD3	9.813170733529082e-08
BTBD6	1.174095144570827e-08
BTC	6.010028165576644e-08
BTF3	1.1099063366985507e-07
BTG1	2.018161038862103e-07
BTG2	1.9283083236600861e-07
BTG3	1.5659739454082885e-07
BTG4	2.0631504925408164e-08
BTK	9.023829360492476e-08
BTLA	7.12128596500717e-08
BTN1A1	5.836378825366032e-07
BTN2A1	3.3344686784260013e-06
BTN2A2	7.730166745353075e-07
BTN3A1	2.7405897440912474e-07
BTN3A3	1.0538250566496212e-07
BTRC	6.421838524513326e-08
BUB1	8.063633786309448e-08
BUB1B	6.48233372669356e-08
BUB3	6.607958026299732e-08
BUD13	3.8920876512589035e-11
BUD23	4.669582522497155e-08
BUD31	8.851685590135196e-09
BVES	1.8174355398980068e-07
BYSL	6.127706654867977e-08
BZRAP1	0.0
BZW1	6.107698821525772e-08
BZW2	7.33724018297422e-08
C-ERBB-3	6.318902898595876e-08
C-FGR	3.9589517333009125e-08
C10ORF90	6.222640191882625e-08
C10orf10	7.896656817612841e-08
C10orf104	3.6574389608221374e-09
C10orf119	1.7224763530567708e-08
C10orf12	7.664132929192615e-08
C10orf18	3.867407551050147e-08
C10orf2	1.3431546710747363e-07
C10orf4	1.302660599358299e-07
C10orf54	1.4006456582966934e-07
C10orf62	1.35418822803232e-07
C10orf82	1.2712912926612782e-08
C10orf88	1.4039249348258351e-07
C11ORF95	1.1792022470313875e-08
C11orf1	5.117714499193616e-08
C11orf16	1.5458757690015305e-08
C11orf17	2.971131416610206e-08
C11orf30	9.794210758230087e-08
C11orf41	8.591586946347996e-09
C11orf49	1.5016833263454405e-07
C11orf54	7.908759007697519e-09
C11orf58	7.412090794985163e-08
C11orf59	2.034178304982725e-07
C11orf61	1.4690046312916752e-08
C11orf65	7.291940054496926e-08
C11orf68	6.056855892315542e-08
C12ORF57	4.1233517797806574e-07
C12ORF66	1.0575018520256005e-08
C12orf10	2.8103873825025854e-08
C12orf11	4.797139602367782e-07
C12orf12	6.715811877819249e-08
C12orf35	5.264394080999357e-10
C13orf15	4.643189161211509e-08
C13orf34	1.2880250263542573e-07
C14ORF46	3.4058419833749245e-08
C14orf1	1.9827647896300503e-07
C14orf106	5.921216435803948e-08
C14orf119	3.704606888132001e-09
C14orf133	0.0
C14orf135	2.4749244077959463e-07
C14orf139	3.2105102004295656e-07
C14orf147	2.5674013206697324e-08
C14orf166	2.7292636067727283e-08
C14orf4	2.2089776353786054e-08
C14orf48	0.0
C15orf23	3.1208397734316036e-07
C15orf29	1.4257948873886964e-07
C15orf39	1.8470451883240732e-07
C15orf41	1.922161065123713e-09
C15orf63	6.624864411086276e-08
C16ORF35	1.0422499980879622e-07
C16ORF70	1.3467321392709969e-08
C16orf28	6.021021995705994e-08
C16orf45	1.1017500501229878e-08
C16orf48	6.563276246006988e-08
C16orf53	6.135671059980652e-08
C16orf57	2.8324624739569804e-08
C16orf59	2.9703147288535254e-08
C16orf70	1.332738390805629e-07
C16orf74	1.0161715366576834e-07
C16orf80	1.4128013834449676e-08
C17ORF47	8.467027669297639e-08
C17ORF75	2.3700745602792515e-08
C17ORF99	8.108032659561156e-08
C17orf28	1.0945893606478502e-07
C17orf42	0.0
C17orf61	2.412947328914497e-07
C17orf65	1.0754602650591228e-08
C17orf70	3.4619494979163767e-08
C17orf81	8.591586946347996e-09
C18ORF25	4.507825008587318e-08
C18orf10	1.54587576900153e-08
C18orf20	3.6574389608221374e-09
C18orf25	5.190966247993537e-08
C18orf45	1.4242349733493542e-08
C18orf54	1.1861374501374426e-08
C18orf56	1.4242349733493542e-08
C19ORF12	6.439548586349304e-08
C19ORF57	1.0246654428659975e-07
C19orf10	7.765073469082881e-08
C19orf2	1.9031935206190663e-07
C19orf25	3.481357769281145e-08
C19orf29OS	0.0
C19orf40	0.0
C19orf43	5.5803618102813625e-09
C19orf50	1.6846798841991087e-07
C19orf57	1.0347971979018875e-07
C19orf6	8.432524809875321e-10
C19orf60	1.4242349733493542e-08
C19orf62	0.0
C1D	1.9840775846012795e-07
C1GALT1	6.0947105476964175e-09
C1GALT1C1	6.0947105476964175e-09
C1ORF50	2.2492734187223954e-07
C1QA	1.538897643137056e-07
C1QB	9.02497118724224e-08
C1QBP	1.5674079580861708e-07
C1QC	1.1757305894938489e-07
C1QL1	0.0
C1QL3	7.740886303531923e-08
C1QL4	0.0
C1QTNF1	1.1630765351093642e-07
C1QTNF5	3.172549085617225e-07
C1QTNF9	1.507172770724747e-07
C1R	7.81777235045808e-08
C1RL	8.436883888073084e-08
C1S	5.354746225417197e-08
C1orf103	1.7649378089370329e-07
C1orf107	1.1861374501374426e-08
C1orf111	1.895819955155381e-08
C1orf114	6.816297326805001e-09
C1orf116	6.43775177377984e-08
C1orf123	5.964108743010314e-08
C1orf124	3.1466396694031e-08
C1orf128	5.952802583498445e-08
C1orf156	2.821655200814143e-08
C1orf174	1.958872986401836e-07
C1orf182	1.1298384346814992e-07
C1orf190	4.862863469495725e-07
C1orf216	1.5070694704112148e-07
C1orf35	2.0179979726612396e-07
C1orf61	3.444989692057551e-08
C1orf63	0.0
C1orf65	9.152337864981404e-08
C1orf89	0.0
C1orf94	6.441591087650712e-08
C2	9.146625599356617e-08
C20ORF112/RUNX1	1.627636472687092e-08
C20orf12	4.0959939767542374e-08
C20orf158	1.4114665724292284e-07
C20orf195	9.565648582863344e-08
C20orf20	8.977130676907888e-08
C20orf27	3.4718240900847323e-08
C20orf3	3.4392814705462053e-08
C20orf30	3.0169802858615977e-07
C20orf4	1.1190160890200249e-07
C20orf72	1.1861374501374426e-08
C21orf33	3.8286830171436646e-09
C21orf45	9.3640129554307e-08
C21orf56	0.0
C21orf63	3.6574389608221374e-09
C21orf7	1.1863831732959523e-07
C21orf77	3.997508200622905e-09
C21orf91	1.895819955155381e-08
C22orf46	3.6414173173462524e-08
C22orf9	3.3590016548249933e-08
C2CD2L	1.1486473057376629e-07
C2CD3	2.2518847566154065e-08
C2CD5	4.980658563456855e-08
C2ORF49	8.510062295282545e-08
C2orf18	1.7317710360918146e-07
C2orf28	1.305483704942097e-07
C2orf3	8.591586946347996e-09
C2orf44	1.8634099110908292e-07
C2orf51	1.1694569983942965e-07
C2orf65	1.0350723213477653e-08
C2orf7	0.0
C2orf88	1.9210442819389262e-07
C3	1.6464693799070055e-07
C3AR1	8.086506244151476e-08
C3orf10	1.1982367290580976e-07
C3orf15	4.220355949053613e-08
C3orf19	1.8447723650918054e-08
C3orf34	9.722212002358433e-08
C3orf63	1.863564009759639e-07
C4A	1.6936510004030416e-07
C4B	1.353155417980751e-07
C4BPA	3.6782849722648034e-07
C4BPB	1.3147916555614592e-07
C4orf14	2.1153625682417518e-07
C4orf17	1.7307482472438377e-07
C4orf27	5.3772302454235576e-08
C4orf34	5.017574755382817e-08
C4orf41	5.4426232272256653e-08
C4orf42	3.954202507870813e-08
C5	1.0988418584354845e-07
C5AR1	3.996917429445741e-08
C5AR2	1.6445795772586915e-07
C5ORF30	6.958055946763027e-07
C5orf13	5.7420409155478756e-08
C5orf22	1.6907013519846713e-07
C5orf25	5.9168297964309274e-08
C5orf55	7.111434425019328e-08
C5orf62	0.0
C6	1.1791387647096234e-07
C6orf165	4.913319557982042e-08
C6orf167	1.5155505282348435e-08
C6orf203	6.431319455458919e-08
C6orf25	3.34373597603792e-08
C6orf47	2.0619077333907448e-07
C6orf62	1.2344966263496618e-07
C7	1.0337834637594895e-07
C7orf16	4.7248994674739994e-08
C7orf20	1.3060370773917465e-07
C7orf25	2.387313654704153e-07
C7orf26	0.0
C7orf30	7.510336703971042e-08
C7orf34	0.0
C7orf36	2.8887048744871484e-07
C7orf50	1.895819955155381e-08
C7orf64	1.4739624269556383e-07
C8A	9.990113458942126e-08
C8B	1.0777846770666837e-07
C8G	8.126027274276237e-08
C8orf30A	1.7417753349395305e-07
C8orf33	1.7487849389013591e-07
C8orf48	6.095346380726927e-08
C9	1.2021996492319037e-07
C9ORF72	1.5035714557340186e-07
C9orf100	1.109087654991554e-07
C9orf16	1.651396656503284e-08
C9orf24	1.0754602650591228e-08
C9orf25	1.941934197691262e-07
C9orf46	1.4981091886171847e-07
C9orf75	6.816297326805001e-09
C9orf78	6.671493712191644e-08
C9orf82	1.2999239698620562e-07
C9orf86	2.249515794111413e-07
C9orf89	6.4837898615766156e-09
C9orf9	1.6351203554723623e-07
CA12	1.6901293710938863e-07
CA2	1.2588039314404302e-07
CA4	1.8679192462675664e-07
CA6	1.8854506631499836e-08
CA8	1.0893883323860186e-07
CA9	8.285251210383761e-08
CAB39	6.625056021189099e-08
CAB39L	3.736489063275525e-08
CABC1	8.626219834140228e-08
CABIN1	5.985717617452355e-08
CABLES1	6.60283629016673e-08
CABLES2	8.195561871183479e-08
CABP1	1.0824310032110475e-07
CABP2	6.59268016552507e-08
CABP4	8.232612213397671e-09
CABYR	5.628151184022931e-08
CACHD1	2.3710905120377542e-08
CACNA1A	3.3723152927077666e-08
CACNA1B	2.5339667949225967e-08
